row_iter,kappa,r,g_r,g_r_err
69,1.0,8.22,1.0771485408071517,0.0026224883846549816
70,1.0,8.34,1.0769495816390349,0.002412365826739387
71,1.0,8.46,1.0796350633415643,0.002072606110905742
72,1.0,8.58,1.0762437290969915,0.0029183242072338936
73,1.0,8.7,1.0725203804347858,0.0028089222632904903
74,1.0,8.82,1.0760961993493015,0.003001281543804383
75,1.0,8.94,1.0697771526359288,0.0036399082964779987
76,1.0,9.06,1.0605211932527114,0.002919795823026742
77,1.0,9.18,1.0588020685327286,0.002755674535625333
78,1.0,9.3,1.0498571908602103,0.0024712715626214743
79,1.0,9.42,1.047138589841223,0.0031274974822540626
80,1.0,9.540000000000001,1.0360089953058045,0.003556953016783264
81,1.0,9.66,1.0249132882122602,0.004411057948211313
82,1.0,9.780000000000001,1.0247072830532602,0.0023553308579613835
83,1.0,9.9,1.0159200702678988,0.005642373637781705
84,1.0,10.02,1.0248456890566802,0.0039156507973488
85,1.0,10.14,1.0290729381056496,0.002661489076222174
86,1.0,10.26,1.0280317055470798,0.002875713791287419
87,1.0,10.379999999999999,1.045845506618072,0.004526510212959335
88,1.0,10.5,1.043408708592135,0.0026012572939598435
89,1.0,10.620000000000001,1.0531154686604411,0.0036067924717440246
90,1.0,10.74,1.059290808942594,0.0028824205723752046
91,1.0,10.86,1.0650200301265114,0.003026431344994541
92,1.0,10.98,1.0602775797893413,0.003109718328362536
93,1.0,11.100000000000001,1.0645120324128436,0.0035797817340389782
94,1.0,11.22,1.051060678718125,0.0026603536904963253
95,1.0,11.34,1.0429876207729516,0.0025595105322034164
96,1.0,11.46,1.0376875023712027,0.0024771439934915523
97,1.0,11.58,1.037473541807465,0.0025153648385406904
98,1.0,11.7,1.032433052303978,0.002811057179265034
99,1.0,11.82,1.0373072307437627,0.002916720553493033
100,1.0,11.94,1.0560430663280151,0.003610104843950933
101,2.2666666666666666,0.06,0.0,0.0
102,2.2666666666666666,0.18,0.0,0.0
103,2.2666666666666666,0.3,0.0,0.0
104,2.2666666666666666,0.42,0.0,0.0
105,2.2666666666666666,0.54,9.435386473429948e-5,6.941383922871427e-5
106,2.2666666666666666,0.66,0.00010293148880105408,4.891211331845888e-5
107,2.2666666666666666,0.78,0.0002830615942028984,0.00011647120240261553
108,2.2666666666666666,0.9,0.0006227355072463771,0.00012856988021451055
109,2.2666666666666666,1.02,0.0020313832054560973,0.0002875286653176663
110,2.2666666666666666,1.1400000000000001,0.003813882532417998,0.0004259749693801987
111,2.2666666666666666,1.2600000000000002,0.006699124396135276,0.0004450218438514252
112,2.2666666666666666,1.38,0.010633270321361061,0.0005886160941237754
113,2.2666666666666666,1.5,0.019100996376811577,0.0009310462847081991
114,2.2666666666666666,1.62,0.030895648819108952,0.001408850170540676
115,2.2666666666666666,1.74,0.042390913918041034,0.0012136174293773336
116,2.2666666666666666,1.8599999999999999,0.06506764258999528,0.0014376513017100984
117,2.2666666666666666,1.98,0.08946461901624933,0.002652156688548985
118,2.2666666666666666,2.1,0.1222583462732922,0.001938691732956207
119,2.2666666666666666,2.22,0.1677254700352525,0.002848526509106375
120,2.2666666666666666,2.3400000000000003,0.2136969876439981,0.0034422610364281663
121,2.2666666666666666,2.46,0.27456284243549056,0.0037942420418695458
122,2.2666666666666666,2.58,0.34461761670037033,0.002610379125878461
123,2.2666666666666666,2.7,0.41862922705313976,0.004009213873321049
124,2.2666666666666666,2.8200000000000003,0.5103961898704908,0.006907487344814467
125,2.2666666666666666,2.94,0.6091196668884943,0.004477676461267709
126,2.2666666666666666,3.06,0.7109674712276205,0.003889075443725857
127,2.2666666666666666,3.18,0.8244409266475256,0.00491288967315658
128,2.2666666666666666,3.3000000000000003,0.9331871706192346,0.006417104964462264
129,2.2666666666666666,3.42,1.043792111619632,0.005659729802162627
130,2.2666666666666666,3.5399999999999996,1.1274871039056737,0.005604342646208233
131,2.2666666666666666,3.6599999999999997,1.209266972558801,0.004911683070135218
132,2.2666666666666666,3.78,1.267801429146538,0.004610581203268928
133,2.2666666666666666,3.9,1.3061071627647702,0.006218774549513835
134,2.2666666666666666,4.02,1.3491391547696279,0.005921828651390001
135,2.2666666666666666,4.140000000000001,1.3488951572673804,0.007911635675320276
136,2.2666666666666666,4.26,1.3569414676464648,0.005045710176095713
137,2.2666666666666666,4.38,1.3547366674111572,0.006387434166290777
138,2.2666666666666666,4.5,1.3094731280193224,0.004082589143360814
139,2.2666666666666666,4.62,1.284882746329755,0.006576545812361847
140,2.2666666666666666,4.74,1.2567074848651594,0.00608437921170418
141,2.2666666666666666,4.86,1.19653630457148,0.006277754608696846
142,2.2666666666666666,4.98,1.1602490123537703,0.0044178614090735575
143,2.2666666666666666,5.1,1.098378889599317,0.004297922019268138
144,2.2666666666666666,5.220000000000001,1.057550651757453,0.0040771982141807935
145,2.2666666666666666,5.34,1.0186941509933216,0.0038155928355764995
146,2.2666666666666666,5.460000000000001,0.9829267200191117,0.003940198447024229
147,2.2666666666666666,5.58,0.9531870909303379,0.004138179874208961
148,2.2666666666666666,5.7,0.9237551249046575,0.0034972807537753817
149,2.2666666666666666,5.82,0.9026863420738094,0.004310285234049224
150,2.2666666666666666,5.9399999999999995,0.9051566388522891,0.004948041925507359
151,2.2666666666666666,6.0600000000000005,0.8904837494619029,0.004822935145899812
152,2.2666666666666666,6.18,0.9074487521105925,0.004268286927294437
153,2.2666666666666666,6.300000000000001,0.9142916451000684,0.0034371718630540737
154,2.2666666666666666,6.42,0.9308758296085615,0.005226754398887799
155,2.2666666666666666,6.540000000000001,0.9508090887182535,0.0042242218662469095
156,2.2666666666666666,6.66,0.9773198810223268,0.004045625739042952
157,2.2666666666666666,6.780000000000001,0.9960085810247503,0.004961146241257306
158,2.2666666666666666,6.9,1.0130060649023402,0.004398625783833853
159,2.2666666666666666,7.02,1.0363247863247873,0.004636892050313068
160,2.2666666666666666,7.14,1.0523088311411504,0.005442605154690118
161,2.2666666666666666,7.26,1.0704547326027065,0.003721217948580478
162,2.2666666666666666,7.38,1.0683918235242107,0.0045169110337559375
163,2.2666666666666666,7.5,1.0848369565217382,0.0028571545780957997
164,2.2666666666666666,7.62,1.0892455316387093,0.0038645932743104437
165,2.2666666666666666,7.74,1.0856509275643165,0.0032476383425785156
166,2.2666666666666666,7.86,1.0834150106483016,0.0044953124215782025
167,2.2666666666666666,7.98,1.0756276731230223,0.004937287751145954
168,2.2666666666666666,8.100000000000001,1.0727069914117007,0.003363525716791626
169,2.2666666666666666,8.22,1.0611855198085274,0.003410289824069742
170,2.2666666666666666,8.34,1.0552251133875492,0.0036319991354815165
171,2.2666666666666666,8.46,1.047685238719301,0.003106638300777984
172,2.2666666666666666,8.58,1.048636316129524,0.0037440875889519017
173,2.2666666666666666,8.7,1.0325891741629216,0.0053974436752421825
174,2.2666666666666666,8.82,1.0375439804544975,0.0038771349385723713
175,2.2666666666666666,8.94,1.031649325819471,0.004445552709015416
176,2.2666666666666666,9.06,1.0395296453594394,0.003822480926549881
177,2.2666666666666666,9.18,1.0358444781898284,0.0030057688630096445
178,2.2666666666666666,9.3,1.0382480130902245,0.0022746147792797994
179,2.2666666666666666,9.42,1.038985694752143,0.003149111071205901
180,2.2666666666666666,9.540000000000001,1.0444047090055584,0.0031911853655308517
181,2.2666666666666666,9.66,1.0492161479431086,0.003916781236632737
182,2.2666666666666666,9.780000000000001,1.0436741464390513,0.002819717125197901
183,2.2666666666666666,9.9,1.0562915157004853,0.0034418577724331057
184,2.2666666666666666,10.02,1.0534654197040811,0.0027355800550266313
185,2.2666666666666666,10.14,1.0520612243804115,0.004338998372024007
186,2.2666666666666666,10.26,1.0557932610814469,0.004719548791029181
187,2.2666666666666666,10.379999999999999,1.050441576086951,0.004327452170637478
188,2.2666666666666666,10.5,1.0483242753623212,0.002585048029914272
189,2.2666666666666666,10.620000000000001,1.0436241095553889,0.0038656194143141006
190,2.2666666666666666,10.74,1.043902695125899,0.004818684124348079
191,2.2666666666666666,10.86,1.050133492473376,0.003956976559826589
192,2.2666666666666666,10.98,1.0413789647184613,0.003134505185278325
193,2.2666666666666666,11.100000000000001,1.0391267626321934,0.00356469576401909
194,2.2666666666666666,11.22,1.042219166569787,0.0026079642086567
195,2.2666666666666666,11.34,1.048797123015878,0.0031882708974461885
196,2.2666666666666666,11.46,1.0448944580393105,0.002685393816708914
197,2.2666666666666666,11.58,1.0451132715701745,0.0027812419500586405
198,2.2666666666666666,11.7,1.0463321023783,0.003728620566021702
199,2.2666666666666666,11.82,1.0438535689325363,0.0032025428692945275
200,2.2666666666666666,11.94,1.0413096392287506,0.0029565873743561113
201,3.533333333333333,0.06,0.0,0.0
202,3.533333333333333,0.18,0.0,0.0
203,3.533333333333333,0.3,0.0,0.0
204,3.533333333333333,0.42,0.0,0.0
205,3.533333333333333,0.54,6.290257648953298e-5,6.290257648953294e-5
206,3.533333333333333,0.66,0.00010293148880105408,4.891211331845888e-5
207,3.533333333333333,0.78,0.0002830615942028984,0.00011647120240261553
208,3.533333333333333,0.9,0.0006416062801932371,0.0002424231612462032
209,3.533333333333333,1.02,0.001065643648763854,0.00019873104322812993
210,3.533333333333333,1.1400000000000001,0.0020410230739893193,0.00030441354736356595
211,3.533333333333333,1.2600000000000002,0.004205486542443071,0.0003814930728326323
212,3.533333333333333,1.38,0.006879627441713929,0.0005965274071045346
213,3.533333333333333,1.5,0.012103713768115936,0.0008718297101449268
214,3.533333333333333,1.62,0.01913286701556628,0.001074746101811249
215,3.533333333333333,1.74,0.027740036231884087,0.0015053121830225556
216,3.533333333333333,1.8599999999999999,0.04266925257129499,0.0021285890946413258
217,3.533333333333333,1.98,0.05947724527887563,0.0026669065340215784
218,3.533333333333333,2.1,0.09298977743271243,0.004753541649330172
219,3.533333333333333,2.22,0.12063014101057572,0.0024974290419536435
220,3.533333333333333,2.3400000000000003,0.1582386891490149,0.005450615037937352
221,3.533333333333333,2.46,0.2033348798161902,0.006921434681333213
222,3.533333333333333,2.58,0.2673023045163461,0.009213181844070585
223,3.533333333333333,2.7,0.34579433373590945,0.006896588631781729
224,3.533333333333333,2.8200000000000003,0.44056429232192457,0.011027935093907381
225,3.533333333333333,2.94,0.5630499482401654,0.007630935785062608
226,3.533333333333333,3.06,0.6551876864876378,0.00693327054760411
227,3.533333333333333,3.18,0.7885241488925351,0.013635595185292197
228,3.533333333333333,3.3000000000000003,0.9690690876152824,0.02685160540470047
229,3.533333333333333,3.42,1.0983087814645343,0.02060548133504687
230,3.533333333333333,3.5399999999999996,1.176547915131417,0.005978043990313699
231,3.533333333333333,3.6599999999999997,1.300120463589925,0.011353836280040861
232,3.533333333333333,3.78,1.366482092535082,0.014888231203091778
233,3.533333333333333,3.9,1.4038156702898539,0.0274000215165791
234,3.533333333333333,4.02,1.483749729612803,0.01513640827221927
235,3.533333333333333,4.140000000000001,1.4834232566687662,0.009708039502272798
236,3.533333333333333,4.26,1.4485936224229499,0.009234853298415243
237,3.533333333333333,4.38,1.424427982926345,0.010692433986005516
238,3.533333333333333,4.5,1.3994565217391293,0.01442686966217615
239,3.533333333333333,4.62,1.3145895092226592,0.013403574926091281
240,3.533333333333333,4.74,1.2570944551458416,0.00619889544546766
241,3.533333333333333,4.86,1.2044480508588307,0.0034928794956344605
242,3.533333333333333,4.98,1.1773929958966378,0.04098125777914408
243,3.533333333333333,5.1,1.0926210837595898,0.01962939842331021
244,3.533333333333333,5.220000000000001,1.0147270114942513,0.005100463373807679
245,3.533333333333333,5.34,0.9409571680100943,0.014968122102094545
246,3.533333333333333,5.460000000000001,0.9077692009077883,0.005365087809034004
247,3.533333333333333,5.58,0.8593445632694378,0.005435021018364047
248,3.533333333333333,5.7,0.819508009153322,0.015112612017655574
249,3.533333333333333,5.82,0.8164576096294646,0.009441493902982464
250,3.533333333333333,5.9399999999999995,0.7864995059288522,0.020670387901296657
251,3.533333333333333,6.0600000000000005,0.8060977633089399,0.00873711404266365
252,3.533333333333333,6.18,0.8357242419445592,0.0052118968928261365
253,3.533333333333333,6.300000000000001,0.8741319444444438,0.011626577848021638
254,3.533333333333333,6.42,0.9048817807801718,0.003924183896352465
255,3.533333333333333,6.540000000000001,0.9485212239063936,0.011788243275092335
256,3.533333333333333,6.66,0.9865512591395746,0.005517861712966713
257,3.533333333333333,6.780000000000001,1.0128870679427955,0.006127933808022848
258,3.533333333333333,6.9,1.0502003583806017,0.006727810267417617
259,3.533333333333333,7.02,1.0869686183884564,0.004676031339106251
260,3.533333333333333,7.14,1.1052223199062214,0.00447749107267122
261,3.533333333333333,7.26,1.1309831267217634,0.011565004043915876
262,3.533333333333333,7.38,1.1332727627547985,0.009510853227838498
263,3.533333333333333,7.5,1.16808197463768,0.024639358198648615
264,3.533333333333333,7.62,1.14308072649207,0.008103410774254683
265,3.533333333333333,7.74,1.1176368877092442,0.013901923715530258
266,3.533333333333333,7.86,1.1171144657871444,0.008767108754570152
267,3.533333333333333,7.98,1.0908065850768196,0.00473981089813693
268,3.533333333333333,8.100000000000001,1.0876966753891566,0.008793575594034521
269,3.533333333333333,8.22,1.05132381915794,0.0059719595378569055
270,3.533333333333333,8.34,1.0281856036909585,0.008877886010721276
271,3.533333333333333,8.46,1.019854863680756,0.0040590807887094975
272,3.533333333333333,8.58,0.9932314628306488,0.010274119362057436
273,3.533333333333333,8.7,1.0032229978760647,0.004386632098801782
274,3.533333333333333,8.82,1.004712686705114,0.004094210271701906
275,3.533333333333333,8.94,1.0113296827886378,0.00728746938663306
276,3.533333333333333,9.06,0.990149456521739,0.010357405539152926
277,3.533333333333333,9.18,1.0161578218243834,0.0036667787101386604
278,3.533333333333333,9.3,1.0278276940158906,0.003830291414293318
279,3.533333333333333,9.42,1.0425194573294532,0.005270592436176501
280,3.533333333333333,9.540000000000001,1.0490227075927427,0.007494833590232121
281,3.533333333333333,9.66,1.0694365913898638,0.007680771441604318
282,3.533333333333333,9.780000000000001,1.0769139131546202,0.0070439595958627045
283,3.533333333333333,9.9,1.0811683410188873,0.0062395138700802235
284,3.533333333333333,10.02,1.106403022758842,0.024166316557535622
285,3.533333333333333,10.14,1.0663968704442144,0.0058132022805602954
286,3.533333333333333,10.26,1.0695788573184166,0.0067251375784240204
287,3.533333333333333,10.379999999999999,1.0559391885523945,0.00464710421162951
288,3.533333333333333,10.5,1.0423977743271247,0.009239111653875772
289,3.533333333333333,10.620000000000001,1.0302130670187477,0.006882160853473671
290,3.533333333333333,10.74,1.0427830995465943,0.01043001708912635
291,3.533333333333333,10.86,1.0295700841740731,0.007628605464670882
292,3.533333333333333,10.98,1.0158632048388385,0.006885959572839056
293,3.533333333333333,11.100000000000001,1.034750783392084,0.007472780893560303
294,3.533333333333333,11.22,1.0334957228938981,0.0037683928586495917
295,3.533333333333333,11.34,1.0395789001993756,0.008033652502618371
296,3.533333333333333,11.46,1.054038384930577,0.0038384204576079606
297,3.533333333333333,11.58,1.053905780675078,0.005138593610827989
298,3.533333333333333,11.7,1.0543666968599057,0.004179973901146661
299,3.533333333333333,11.82,1.0516456655079793,0.007001609187465257
300,3.533333333333333,11.94,1.0306727819350359,0.0037523814662248326
301,4.8,0.06,0.0,0.0
302,4.8,0.18,0.0,0.0
303,4.8,0.3,0.0,0.0
304,4.8,0.42,0.0,0.0
305,4.8,0.54,0.0,0.0
306,4.8,0.66,5.146574440052704e-5,3.580000121666322e-5
307,4.8,0.78,0.00019596571906354505,9.507153139509772e-5
308,4.8,0.9,0.0003396739130434784,0.00012106934128528468
309,4.8,1.02,0.0007992327365728907,0.0001332054560954817
310,4.8,1.1400000000000001,0.0012663281845919135,0.00020930843332565252
311,4.8,1.2600000000000002,0.004003299689441,0.0008579188959233053
312,4.8,1.38,0.0042951520163831145,0.00037610062057792
313,4.8,1.5,0.008378623188405793,0.0005847083754738905
314,4.8,1.62,0.01351357018250134,0.00072886780982025
315,4.8,1.74,0.021473638180909575,0.0007782102288713225
316,4.8,1.8599999999999999,0.030652831346423545,0.0011239005471883395
317,4.8,1.98,0.04732275197628453,0.0017510115570484883
318,4.8,2.1,0.06761128364389249,0.0017249190420503858
319,4.8,2.22,0.09265294506462979,0.0015887948244260207
320,4.8,2.3400000000000003,0.12297211770717181,0.002074082800000239
321,4.8,2.46,0.16405145369388538,0.00316714365224493
322,4.8,2.58,0.21960313447927174,0.0021654150057537156
323,4.8,2.7,0.3026054247181962,0.0037715521971603385
324,4.8,2.8200000000000003,0.38824607809127387,0.003314406591578836
325,4.8,2.94,0.49319727891156456,0.0035169692515731555
326,4.8,3.06,0.621830820190394,0.004181832215839393
327,4.8,3.18,0.763139398755811,0.004486457658024323
328,4.8,3.3000000000000003,0.9244431406455853,0.005587515357651601
329,4.8,3.42,1.0807390986524317,0.0054966172816425995
330,4.8,3.5399999999999996,1.2411483281134852,0.00584099552101094
331,4.8,3.6599999999999997,1.361011188821571,0.0038502119663947967
332,4.8,3.78,1.470487009719347,0.005988852892499645
333,4.8,3.9,1.5461129110925294,0.006052433756781812
334,4.8,4.02,1.5833620619727422,0.007996468743536694
335,4.8,4.140000000000001,1.575266488132744,0.005345318293057795
336,4.8,4.26,1.563723942386208,0.006990775659893948
337,4.8,4.38,1.5201958631129637,0.004859947448909377
338,4.8,4.5,1.455431008454105,0.006482117498386822
339,4.8,4.62,1.3686616259646134,0.006087846191242417
340,4.8,4.74,1.2802159294166178,0.005031507234791521
341,4.8,4.86,1.2169621689926649,0.004805814624254247
342,4.8,4.98,1.129814775405979,0.004717405282936417
343,4.8,5.1,1.037004475703324,0.005794817138591629
344,4.8,5.220000000000001,0.962464731176077,0.004530952029891232
345,4.8,5.34,0.9013190034196369,0.004844324143579574
346,4.8,5.460000000000001,0.8380831690953977,0.004220985842101055
347,4.8,5.58,0.7962400898005271,0.004280108543682164
348,4.8,5.7,0.7632979357360832,0.003364554013218955
349,4.8,5.82,0.7451640239802788,0.0036293944873190234
350,4.8,5.9399999999999995,0.7330694856170386,0.0032237579960445236
351,4.8,6.0600000000000005,0.7577418747309516,0.0060775439156774405
352,4.8,6.18,0.7789662700506521,0.0028728051005264452
353,4.8,6.300000000000001,0.8113461870255342,0.0034721287772312456
354,4.8,6.42,0.8595734076594893,0.0040302990567216285
355,4.8,6.540000000000001,0.9082277955059151,0.0035061454160100385
356,4.8,6.66,0.9739639435631283,0.006040908674786017
357,4.8,6.780000000000001,1.0211158939335612,0.003720263110075094
358,4.8,6.9,1.0769386027095245,0.0037994507924286893
359,4.8,7.02,1.12351259599901,0.004087190947586123
360,4.8,7.14,1.1534783750456685,0.005091986331602487
361,4.8,7.26,1.1721206319619115,0.004071796086093766
362,4.8,7.38,1.1899817367738863,0.004444042819688049
363,4.8,7.5,1.1991621376811585,0.0037096365481815714
364,4.8,7.62,1.1810042936209073,0.0031575307662833675
365,4.8,7.74,1.1756162404505093,0.004994818696705356
366,4.8,7.86,1.1514427066047126,0.0047073556845595105
367,4.8,7.98,1.120872834259559,0.0032910177730297507
368,4.8,8.100000000000001,1.0877302234299506,0.00393787594171952
369,4.8,8.22,1.0525325128266168,0.0034074961510983845
370,4.8,8.34,1.0252124387446546,0.003277991917063306
371,4.8,8.46,1.0056415580995044,0.0035497681188662493
372,4.8,8.58,0.9828076701378345,0.0037702041099463776
373,4.8,8.7,0.970428848075965,0.0032740936583106678
374,4.8,8.82,0.9713152697673241,0.0026864494871652904
375,4.8,8.94,0.9697823199348294,0.0034829225932099172
376,4.8,9.06,0.9776272614934255,0.0033819164547143365
377,4.8,9.18,0.995479524841339,0.003525540151640288
378,4.8,9.3,1.0142608257363208,0.005184645305722157
379,4.8,9.42,1.0324734751453861,0.003874004231235538
380,4.8,9.540000000000001,1.0526330781150288,0.0031657444244214007
381,4.8,9.66,1.0737967948285172,0.0037626478356759846
382,4.8,9.780000000000001,1.0947763153507617,0.00305666109042011
383,4.8,9.9,1.1005949440052722,0.0033365366108456065
384,4.8,10.02,1.107736971708768,0.004332447277597174
385,4.8,10.14,1.1057390821970654,0.003679700250650538
386,4.8,10.26,1.093673854775828,0.0033010632656911222
387,4.8,10.379999999999999,1.0717644587207782,0.003965941076158085
388,4.8,10.5,1.0554590450310581,0.003394974571622818
389,4.8,10.620000000000001,1.0337633310816312,0.0032814346807577776
390,4.8,10.74,1.011840830195934,0.0031045230853974787
391,4.8,10.86,1.0061056855032422,0.003035539656784959
392,4.8,10.98,1.0068686519957246,0.0035743055099538967
393,4.8,11.100000000000001,1.008903434684681,0.0034090770038799445
394,4.8,11.22,1.0284626758311994,0.0031662372717061456
395,4.8,11.34,1.0416741550686344,0.00407716318648334
396,4.8,11.46,1.056911978810993,0.002066394481351113
397,4.8,11.58,1.0737992908500424,0.003180847641031279
398,4.8,11.7,1.0716363573021206,0.003441008701436115
399,4.8,11.82,1.051980454094016,0.004209336918146872
400,4.8,11.94,1.0151641358968742,0.0035896787676724523
401,6.066666666666666,0.06,0.0,0.0
402,6.066666666666666,0.18,0.0,0.0
403,6.066666666666666,0.3,0.0,0.0
404,6.066666666666666,0.42,0.0,0.0
405,6.066666666666666,0.54,6.290257648953298e-5,4.3755557042588336e-5
406,6.066666666666666,0.66,7.719861660079056e-5,5.6793141187129916e-5
407,6.066666666666666,0.78,0.0002177396878483834,0.00010107528633162192
408,6.066666666666666,0.9,0.00020757850241545905,8.40516803465319e-5
409,6.066666666666666,1.02,0.0005994245524296679,0.00016532093580021797
410,6.066666666666666,1.1400000000000001,0.001504695842868038,0.0004656046022221038
411,6.066666666666666,1.2600000000000002,0.0017792443064182223,0.00019439868419297753
412,6.066666666666666,1.38,0.004184388783868935,0.0004941038624242226
413,6.066666666666666,1.5,0.006193387681159417,0.000671433834629396
414,6.066666666666666,1.62,0.010347473832528181,0.0008573124501778139
415,6.066666666666666,1.74,0.015822167041479287,0.0006841399098665161
416,6.066666666666666,1.8599999999999999,0.022562748363721345,0.0008561870822557882
417,6.066666666666666,1.98,0.03681516249451027,0.0014184512862353048
418,6.066666666666666,2.1,0.05037687629399597,0.0015765971561188179
419,6.066666666666666,2.22,0.0716604852134743,0.0015792310582578445
420,6.066666666666666,2.3400000000000003,0.10237394323671478,0.0024136431804464013
421,6.066666666666666,2.46,0.1387968363379291,0.002266056600020537
422,6.066666666666666,2.58,0.18513544826423978,0.002713773855758107
423,6.066666666666666,2.7,0.2575231481481479,0.0032839785909424346
424,6.066666666666666,2.8200000000000003,0.34211306082331205,0.0034808420757025033
425,6.066666666666666,2.94,0.44795363797692983,0.0035507067582268514
426,6.066666666666666,3.06,0.5836674570190387,0.0039924875774069515
427,6.066666666666666,3.18,0.7357732174596665,0.004514765142309323
428,6.066666666666666,3.3000000000000003,0.9155241271409742,0.005106113733234665
429,6.066666666666666,3.42,1.0881235300661105,0.0045600833292388865
430,6.066666666666666,3.5399999999999996,1.2732398366494713,0.004968514575563339
431,6.066666666666666,3.6599999999999997,1.415391497386551,0.005075259847106872
432,6.066666666666666,3.78,1.5440605590062115,0.004535160666892414
433,6.066666666666666,3.9,1.6347503832218493,0.004184699518964423
434,6.066666666666666,4.02,1.664021941920828,0.005531680767411825
435,6.066666666666666,4.140000000000001,1.6657190256773777,0.006403698807114597
436,6.066666666666666,4.26,1.6343218960502222,0.006438891553244932
437,6.066666666666666,4.38,1.5788206335616437,0.0037020909444983197
438,6.066666666666666,4.5,1.4967127113526555,0.006492023201968696
439,6.066666666666666,4.62,1.4102275668172384,0.004650978376433826
440,6.066666666666666,4.74,1.3126891854705525,0.005235309680059579
441,6.066666666666666,4.86,1.2074114611290039,0.004399243067402575
442,6.066666666666666,4.98,1.1146795060677561,0.004224032914990466
443,6.066666666666666,5.1,1.0165840792838867,0.0035013946719294623
444,6.066666666666666,5.220000000000001,0.9346466089871718,0.0034698800222789854
445,6.066666666666666,5.34,0.8595499257042806,0.003836760743151234
446,6.066666666666666,5.460000000000001,0.7963922400063705,0.004476371983811954
